user_id,title,story_score,acting_cast_score,music_score,rewatch_value_score,overall_score,n_helpful,review_id,ep_watched,kdrama_id
003c9bec1e8f37c182aeeb0bd5af8467,Where Stars Land,5.0,8.0,7.5,1.0,1.0,3,003c9bec1e8f37c182aeeb0bd5af8467_where_stars_land,32,27ba0d4069584672953841db56a57906
5e5364e8d2b73878993d500a144977f6,Kill It,5.0,10.0,5.0,1.0,5.0,28,5e5364e8d2b73878993d500a144977f6_kill_it,12,8056d975490d4d2580f0c75be40169c4
c9ff13fd6fd83c4ca02f92c9120d688c,Kill It,6.0,8.0,9.0,2.0,7.0,16,c9ff13fd6fd83c4ca02f92c9120d688c_kill_it,12,8056d975490d4d2580f0c75be40169c4
3b28bfdb5ce830bc94cfcfa02a845bdc,Kill It,4.5,9.0,7.5,1.0,5.0,3,3b28bfdb5ce830bc94cfcfa02a845bdc_kill_it,12,8056d975490d4d2580f0c75be40169c4
3b28bfdb5ce830bc94cfcfa02a845bdc,Exactly What’s Going On?,6.0,8.0,5.0,1.0,6.0,0,3b28bfdb5ce830bc94cfcfa02a845bdc_exactly_whats_going_on,10,4d978085c21d46ef922ec0bdbf7ef992
d5a171e882583cbaaa0d883df3bd4d11,Mother of Mine,8.0,7.0,9.0,7.5,8.0,5,d5a171e882583cbaaa0d883df3bd4d11_mother_of_mine,108,194cc87e31ff4589a1ed07ba7477c80e
1b6e7f61818239b79d3b887c5c6504a4,Mother of Mine,9.5,9.0,9.0,9.5,9.5,0,1b6e7f61818239b79d3b887c5c6504a4_mother_of_mine,108,194cc87e31ff4589a1ed07ba7477c80e
f0867334860b3be2a2583c930cecd48a,Mother of Mine,8.0,10.0,10.0,2.0,7.0,0,f0867334860b3be2a2583c930cecd48a_mother_of_mine,26,194cc87e31ff4589a1ed07ba7477c80e
9b31152203d33e81a99205727390e8e9,Confession,10.0,9.0,8.0,10.0,10.0,6,9b31152203d33e81a99205727390e8e9_confession,16,8da44923889c4b759bcf943f248bdc39
52505fc8a35534f4acac509f0984ce5d,Confession,10.0,10.0,10.0,10.0,10.0,3,52505fc8a35534f4acac509f0984ce5d_confession,16,8da44923889c4b759bcf943f248bdc39
efb79ad156003e97990765b72c233c6b,Confession,9.0,10.0,8.0,8.0,9.0,3,efb79ad156003e97990765b72c233c6b_confession,16,8da44923889c4b759bcf943f248bdc39
fd1a9b9fc71f3277aa59071bba79996a,Confession,9.0,8.5,6.0,8.0,8.5,2,fd1a9b9fc71f3277aa59071bba79996a_confession,16,8da44923889c4b759bcf943f248bdc39
81d9e7631dda3cbcadc4b913d649bb02,Confession,9.0,8.0,5.0,6.0,9.5,2,81d9e7631dda3cbcadc4b913d649bb02_confession,16,8da44923889c4b759bcf943f248bdc39
d2c0073224833c589c199996f1c9a57c,Confession,6.5,8.0,5.0,4.0,6.0,2,d2c0073224833c589c199996f1c9a57c_confession,16,8da44923889c4b759bcf943f248bdc39
d81931ee484d3301a2e0514270393fe6,Doctor Prisoner,9.0,10.0,10.0,8.0,9.5,34,d81931ee484d3301a2e0514270393fe6_doctor_prisoner,32,7a9652a009c4496a9c9c1141b4731b97
918dd51a72f33484b1f76747ad8a2fa3,Doctor Prisoner,7.5,9.5,8.0,5.0,7.0,15,918dd51a72f33484b1f76747ad8a2fa3_doctor_prisoner,32,7a9652a009c4496a9c9c1141b4731b97
fd0fe73e10143414bbd21f9aa9740ed9,Doctor Prisoner,10.0,10.0,9.0,8.0,9.5,7,fd0fe73e10143414bbd21f9aa9740ed9_doctor_prisoner,32,7a9652a009c4496a9c9c1141b4731b97
bd6ac11f7eec3014887ff3cd0791dcf2,Doctor Prisoner,9.5,10.0,6.0,8.0,10.0,6,bd6ac11f7eec3014887ff3cd0791dcf2_doctor_prisoner,32,7a9652a009c4496a9c9c1141b4731b97
013feb05a9413e5cb6d5bd6a03643633,Doctor Prisoner,8.0,9.0,6.0,6.0,8.0,4,013feb05a9413e5cb6d5bd6a03643633_doctor_prisoner,32,7a9652a009c4496a9c9c1141b4731b97
013feb05a9413e5cb6d5bd6a03643633,Local Hero,8.5,8.0,7.5,6.5,8.0,1,013feb05a9413e5cb6d5bd6a03643633_local_hero,16,7e1d845b18424a649019904afc77271b
7a0590fb0a6f3fe79ab8a0621eb8c938,Doctor Prisoner,9.5,10.0,8.0,9.5,9.0,5,7a0590fb0a6f3fe79ab8a0621eb8c938_doctor_prisoner,32,7a9652a009c4496a9c9c1141b4731b97
c427d6ae8d0c341faeaeb0d74eecaf18,Doctor Prisoner,9.0,8.5,7.0,6.0,8.0,4,c427d6ae8d0c341faeaeb0d74eecaf18_doctor_prisoner,32,7a9652a009c4496a9c9c1141b4731b97
c427d6ae8d0c341faeaeb0d74eecaf18,Touch Your Heart,6.0,6.0,6.0,2.5,7.0,17,c427d6ae8d0c341faeaeb0d74eecaf18_touch_your_heart,16,9cfc95bb5cc24d9da3d9f3d3c9eb1ce5
601cdfa534e035c0a9d50a91e1dbe8d7,Triple Fling,6.0,7.0,8.0,3.0,7.0,3,601cdfa534e035c0a9d50a91e1dbe8d7_triple_fling,8,a6b3df5da6b445ffb2e6fe1405b0160b
4fab7995577e3e10a836e2e74137c27c,"Maybe, Maybe Not",8.5,5.0,8.0,7.5,7.5,4,4fab7995577e3e10a836e2e74137c27c_maybe_maybe_not,8,44b539b9338a4010bb545554b50648c8
4fab7995577e3e10a836e2e74137c27c,Devilish Joy,3.0,9.0,5.0,1.0,7.5,2,4fab7995577e3e10a836e2e74137c27c_devilish_joy,16,b792c56d82214ccebbd626e0fc3e7c4c
4fab7995577e3e10a836e2e74137c27c,The Boy Next Door,10.0,10.0,6.0,10.0,10.0,6,4fab7995577e3e10a836e2e74137c27c_the_boy_next_door,15,1b5a7481be7345268d7fb95af5255299
9ed54ccbec6c36e6a05000c5f1e3c1ca,"Maybe, Maybe Not",7.0,7.0,7.0,6.0,7.0,2,9ed54ccbec6c36e6a05000c5f1e3c1ca_maybe_maybe_not,8,44b539b9338a4010bb545554b50648c8
220e4ddbd60a3a86a1fed7c4a7ce6245,"Maybe, Maybe Not",10.0,10.0,10.0,10.0,10.0,0,220e4ddbd60a3a86a1fed7c4a7ce6245_maybe_maybe_not,8,44b539b9338a4010bb545554b50648c8
07fd6dff668f30e89dee57c0c95d7e8a,"Maybe, Maybe Not",10.0,10.0,10.0,10.0,9.5,0,07fd6dff668f30e89dee57c0c95d7e8a_maybe_maybe_not,8,44b539b9338a4010bb545554b50648c8
582a647007e8344ea45f5d943955cc0e,He Is Psychometric,9.5,10.0,10.0,9.5,10.0,41,582a647007e8344ea45f5d943955cc0e_he_is_psychometric,16,1ccd5826f5214b538c662de72385d9fe
de74da082e733699abbc0d55c9cdc057,He Is Psychometric,7.0,9.0,7.5,3.0,7.0,75,de74da082e733699abbc0d55c9cdc057_he_is_psychometric,16,1ccd5826f5214b538c662de72385d9fe
360c5bc4e4253e85a24559e676de9bfc,He Is Psychometric,7.0,9.0,4.0,3.0,7.0,13,360c5bc4e4253e85a24559e676de9bfc_he_is_psychometric,16,1ccd5826f5214b538c662de72385d9fe
8118fabcdbdf3245ae754ce3a25b708e,He Is Psychometric,10.0,10.0,10.0,10.0,10.0,11,8118fabcdbdf3245ae754ce3a25b708e_he_is_psychometric,16,1ccd5826f5214b538c662de72385d9fe
5497723916113b608e33cafad291e567,He Is Psychometric,10.0,10.0,10.0,10.0,10.0,10,5497723916113b608e33cafad291e567_he_is_psychometric,16,1ccd5826f5214b538c662de72385d9fe
423c77a620a73a5996cc2b35d8206f2d,He Is Psychometric,10.0,10.0,10.0,10.0,10.0,9,423c77a620a73a5996cc2b35d8206f2d_he_is_psychometric,16,1ccd5826f5214b538c662de72385d9fe
e7f9cace471b3700be539cb791e1b0ac,He Is Psychometric,10.0,10.0,10.0,10.0,10.0,7,e7f9cace471b3700be539cb791e1b0ac_he_is_psychometric,15,1ccd5826f5214b538c662de72385d9fe
e7f9cace471b3700be539cb791e1b0ac,100 Days My Prince,9.5,10.0,10.0,9.5,9.5,11,e7f9cace471b3700be539cb791e1b0ac_100_days_my_prince,16,53c858d11a284859a1f50699b5aa6f51
e7f9cace471b3700be539cb791e1b0ac,The King in Love,8.5,8.5,10.0,7.5,9.0,6,e7f9cace471b3700be539cb791e1b0ac_the_king_in_love,40,2114cc54fea44528a9b0ec372f75ee32
5136ab37832934acaaac6f352c73f448,He Is Psychometric,5.0,10.0,7.5,7.0,6.0,14,5136ab37832934acaaac6f352c73f448_he_is_psychometric,16,1ccd5826f5214b538c662de72385d9fe
999e152ab8cd3a83a3ef9eb9513d9dce,Romantic Witch's Starlight Sonata,6.0,9.0,6.5,6.5,6.5,4,999e152ab8cd3a83a3ef9eb9513d9dce_romantic_witchs_starlight_sonata,2,58bf4cbeb99b42f1a29aac86ab8634c1
1b5097d985403fda8b10df226ff14493,Big Issue,9.5,10.0,8.0,9.5,10.0,7,1b5097d985403fda8b10df226ff14493_big_issue,32,2dd1be751b5c4e599998ba09e9deab3a
1b5097d985403fda8b10df226ff14493,Good Manager,10.0,10.0,10.0,10.0,10.0,11,1b5097d985403fda8b10df226ff14493_good_manager,20,f844285673a74ab7a4b33dd7a1f66652
47f20ae390d3326a92c2c71a78ef4407,Big Issue,8.5,8.0,8.0,6.0,8.0,2,47f20ae390d3326a92c2c71a78ef4407_big_issue,32,2dd1be751b5c4e599998ba09e9deab3a
6683e28705653967a40afe6e5255f63a,Big Issue,7.0,10.0,9.0,6.5,6.0,0,6683e28705653967a40afe6e5255f63a_big_issue,9,2dd1be751b5c4e599998ba09e9deab3a
85ac38af1c933fc2a72295859d6254a6,Possessed,5.0,9.5,8.0,3.0,6.0,66,85ac38af1c933fc2a72295859d6254a6_possessed,16,af6e21b08a3041b79651a79d8ad06198
f7061a02844d3b18b21050810acf6deb,Possessed,2.0,8.0,8.0,1.0,1.0,71,f7061a02844d3b18b21050810acf6deb_possessed,16,af6e21b08a3041b79651a79d8ad06198
7e9273f32f753c6493ad946604de0cb8,Possessed,5.0,8.0,10.0,1.0,5.0,9,7e9273f32f753c6493ad946604de0cb8_possessed,16,af6e21b08a3041b79651a79d8ad06198
9a5d144d09cf3b3ba6062cea222e149f,Possessed,4.0,9.5,10.0,1.5,5.0,6,9a5d144d09cf3b3ba6062cea222e149f_possessed,16,af6e21b08a3041b79651a79d8ad06198
5d3036d9345c34fbab6b98f1492cb0f4,Possessed,1.5,10.0,7.5,2.5,3.0,4,5d3036d9345c34fbab6b98f1492cb0f4_possessed,16,af6e21b08a3041b79651a79d8ad06198
67d9508bc207340593e959555753642d,Possessed,1.0,8.0,8.0,1.0,3.5,4,67d9508bc207340593e959555753642d_possessed,16,af6e21b08a3041b79651a79d8ad06198
d948cc8f19a33b799a8eb115d82734ec,Possessed,10.0,10.0,9.0,3.0,10.0,7,d948cc8f19a33b799a8eb115d82734ec_possessed,16,af6e21b08a3041b79651a79d8ad06198
fb7900103735313eafee3adab3315328,Possessed,8.0,9.5,9.0,6.0,8.0,4,fb7900103735313eafee3adab3315328_possessed,16,af6e21b08a3041b79651a79d8ad06198
c17c245ba4a03845998c088a447c4a49,Possessed,10.0,9.5,8.0,8.0,9.5,6,c17c245ba4a03845998c088a447c4a49_possessed,16,af6e21b08a3041b79651a79d8ad06198
ca87d5484d4c3bb1b41342b15afeaa62,Love in Sadness,7.5,10.0,7.0,7.0,9.0,17,ca87d5484d4c3bb1b41342b15afeaa62_love_in_sadness,40,6caec5874958464ea0b6ef474b6f7ab5
ca87d5484d4c3bb1b41342b15afeaa62,28 Faces of the Moon,3.0,2.5,1.5,1.0,2.0,8,ca87d5484d4c3bb1b41342b15afeaa62_28_faces_of_the_moon,8,c9b06582bf944541b0f98a77287202be
a1605484bcc33065acc69ce19bba6017,Love in Sadness,10.0,10.0,9.5,7.0,10.0,6,a1605484bcc33065acc69ce19bba6017_love_in_sadness,40,6caec5874958464ea0b6ef474b6f7ab5
6885ab9306fb35978a0da88e62607886,Love in Sadness,5.0,7.0,10.0,4.0,6.5,7,6885ab9306fb35978a0da88e62607886_love_in_sadness,40,6caec5874958464ea0b6ef474b6f7ab5
8b9ad089fdce3bc4aea20e2f21b41266,Love in Sadness,5.0,8.0,1.5,1.0,4.0,7,8b9ad089fdce3bc4aea20e2f21b41266_love_in_sadness,40,6caec5874958464ea0b6ef474b6f7ab5
8b9ad089fdce3bc4aea20e2f21b41266,Suspicious Partner,10.0,10.0,10.0,10.0,10.0,8,8b9ad089fdce3bc4aea20e2f21b41266_suspicious_partner,40,802913f5c3584810ab67bc5b782218be
ef3709cf8afa34cb933730b06cabb9dd,Love in Sadness,10.0,10.0,10.0,10.0,10.0,2,ef3709cf8afa34cb933730b06cabb9dd_love_in_sadness,40,6caec5874958464ea0b6ef474b6f7ab5
b12eb1baa76237cdbbb318e5772ad1b1,Love in Sadness,9.0,8.5,10.0,9.0,9.0,1,b12eb1baa76237cdbbb318e5772ad1b1_love_in_sadness,40,6caec5874958464ea0b6ef474b6f7ab5
517860dc1d5c3ecea7598ffff698b8ec,Love in Sadness,10.0,10.0,8.5,5.0,9.0,0,517860dc1d5c3ecea7598ffff698b8ec_love_in_sadness,40,6caec5874958464ea0b6ef474b6f7ab5
0d045168ef1537ecadbfed80045e35c1,Love in Sadness,3.0,1.0,1.0,1.0,1.0,0,0d045168ef1537ecadbfed80045e35c1_love_in_sadness,40,6caec5874958464ea0b6ef474b6f7ab5
cd76f065e663372aa41a8dcba86c7e34,The Fiery Priest,10.0,10.0,10.0,10.0,10.0,79,cd76f065e663372aa41a8dcba86c7e34_the_fiery_priest,40,fbf2245657d54781b92f6e0d05e9e472
a031a48f7f1c38bc841d6e98f71f41a2,The Fiery Priest,10.0,10.0,10.0,10.0,10.0,34,a031a48f7f1c38bc841d6e98f71f41a2_the_fiery_priest,40,fbf2245657d54781b92f6e0d05e9e472
dc088bcde66e35c6945e8796c06d739b,The Fiery Priest,10.0,10.0,10.0,10.0,10.0,11,dc088bcde66e35c6945e8796c06d739b_the_fiery_priest,40,fbf2245657d54781b92f6e0d05e9e472
97d50d285d653626aab17a8d6314e609,The Fiery Priest,10.0,10.0,10.0,10.0,10.0,6,97d50d285d653626aab17a8d6314e609_the_fiery_priest,40,fbf2245657d54781b92f6e0d05e9e472
d1731bc7200a352e9017f99df135f8f3,"I Hate You, Juliet!",7.0,9.5,9.5,8.0,8.5,7,d1731bc7200a352e9017f99df135f8f3_i_hate_you_juliet,18,f9cd595f8cdd49ecbb247199cce5e8d1
d1731bc7200a352e9017f99df135f8f3,Love to the End,10.0,10.0,6.0,8.0,10.0,4,d1731bc7200a352e9017f99df135f8f3_love_to_the_end,104,bd57fc4fa6944b9caa6cd5ae05298135
d1731bc7200a352e9017f99df135f8f3,Secrets and Lies,5.0,8.0,6.0,1.0,5.0,1,d1731bc7200a352e9017f99df135f8f3_secrets_and_lies,122,7bcc252ce0dd4850a9faafe2c906100e
72bec193932f3a7fa27d8dbeda76182d,"I Hate You, Juliet!",1.0,2.0,1.0,1.0,2.0,1,72bec193932f3a7fa27d8dbeda76182d_i_hate_you_juliet,18,f9cd595f8cdd49ecbb247199cce5e8d1
00aa82a89d083f87a6b8a41e918e09e1,"I Hate You, Juliet!",8.0,10.0,9.0,9.0,9.0,0,00aa82a89d083f87a6b8a41e918e09e1_i_hate_you_juliet,18,f9cd595f8cdd49ecbb247199cce5e8d1
00aa82a89d083f87a6b8a41e918e09e1,My Romantic Some Recipe,8.0,10.0,9.0,10.0,9.5,1,00aa82a89d083f87a6b8a41e918e09e1_my_romantic_some_recipe,6,fa959057debf45fd9f8524b3d53fb157
628c0d4a1ac03fd897b9011367f37360,"I Hate You, Juliet!",8.0,9.0,9.5,6.0,8.0,2,628c0d4a1ac03fd897b9011367f37360_i_hate_you_juliet,7,f9cd595f8cdd49ecbb247199cce5e8d1
66a05c884e7036f8a2b7a05864deb650,Loss Time Life,8.0,7.0,6.0,6.0,7.0,0,66a05c884e7036f8a2b7a05864deb650_loss_time_life,2,9ce55b86118848bf92158806501ecfb2
8a5c8ccf27113b92b0ac0f84d91d9c0b,The Light in Your Eyes,8.0,9.5,8.0,6.5,9.0,21,8a5c8ccf27113b92b0ac0f84d91d9c0b_the_light_in_your_eyes,12,ca78c2aca4b04c55b0683da961211cd0
3c5f78be6350361690ae2b34bd96604e,The Light in Your Eyes,8.0,8.0,6.0,6.0,8.0,10,3c5f78be6350361690ae2b34bd96604e_the_light_in_your_eyes,12,ca78c2aca4b04c55b0683da961211cd0
58ad80359a693369bf17a525800682d9,The Light in Your Eyes,9.5,9.0,8.5,9.0,9.0,10,58ad80359a693369bf17a525800682d9_the_light_in_your_eyes,12,ca78c2aca4b04c55b0683da961211cd0
75e0ebf2ffff3934867b8e6709187404,The Light in Your Eyes,7.0,6.0,5.5,5.0,6.5,7,75e0ebf2ffff3934867b8e6709187404_the_light_in_your_eyes,12,ca78c2aca4b04c55b0683da961211cd0
3e501f5aa1ec3dc69581bf7a59239870,The Light in Your Eyes,9.0,8.0,8.0,7.0,9.0,7,3e501f5aa1ec3dc69581bf7a59239870_the_light_in_your_eyes,12,ca78c2aca4b04c55b0683da961211cd0
048d6c7680a43f50903c29b7b8a86e66,Item,4.5,5.0,3.0,1.0,4.5,14,048d6c7680a43f50903c29b7b8a86e66_item,32,102cc098e24744839bfc1c996b5d97e1
048d6c7680a43f50903c29b7b8a86e66,Top Management,8.0,8.0,9.0,5.0,8.5,9,048d6c7680a43f50903c29b7b8a86e66_top_management,16,86cd803b71ec436aadcec2d5ca825b1d
78dfda66df443cac947dfa2435bbb942,Item,7.0,6.5,5.0,4.0,7.0,9,78dfda66df443cac947dfa2435bbb942_item,32,102cc098e24744839bfc1c996b5d97e1
78dfda66df443cac947dfa2435bbb942,Risky Romance,7.0,7.5,7.5,7.0,7.5,1,78dfda66df443cac947dfa2435bbb942_risky_romance,32,a591c34c174b4eecba82af8454d3708c
78dfda66df443cac947dfa2435bbb942,Let Me Introduce Her,7.0,7.0,4.5,5.0,7.0,0,78dfda66df443cac947dfa2435bbb942_let_me_introduce_her,40,b3ee8134c2864c70b5a010d3020f4392
78dfda66df443cac947dfa2435bbb942,Radiant Office,6.5,7.0,6.0,1.0,6.5,2,78dfda66df443cac947dfa2435bbb942_radiant_office,16,56a4e0a8da26405da27f2a032a09f7a6
78dfda66df443cac947dfa2435bbb942,Sweet Stranger and Me,6.0,6.0,6.0,1.0,6.0,4,78dfda66df443cac947dfa2435bbb942_sweet_stranger_and_me,16,4971fe8c5b8c43d1b8b77190cea84035
78dfda66df443cac947dfa2435bbb942,"Good-bye, Mr. Black",6.0,7.0,7.0,1.0,7.0,24,78dfda66df443cac947dfa2435bbb942_goodbye_mr_black,20,4bd5d6c67b3340c181d9cfcd74a17716
78dfda66df443cac947dfa2435bbb942,Twenty Again,9.0,8.0,8.5,8.0,9.0,8,78dfda66df443cac947dfa2435bbb942_twenty_again,16,e067d4c2efdc43028a0410cc23c6e8eb
78dfda66df443cac947dfa2435bbb942,Yong Pal,7.0,8.0,7.0,1.0,7.0,5,78dfda66df443cac947dfa2435bbb942_yong_pal,18,b0545c9aee1b4975b39c49b7a8a5c2a9
78dfda66df443cac947dfa2435bbb942,My Beautiful Bride,6.5,8.0,5.0,1.0,6.5,23,78dfda66df443cac947dfa2435bbb942_my_beautiful_bride,16,e265f560507a46e990db066cdb69d49b
78dfda66df443cac947dfa2435bbb942,My Love Eun Dong,7.0,7.0,7.0,6.0,7.0,4,78dfda66df443cac947dfa2435bbb942_my_love_eun_dong,16,1d1efb71ac3d421c8f079a9e770826c6
c9499470e2633b769021d115016a859d,Item,5.5,8.0,8.0,5.0,5.0,0,c9499470e2633b769021d115016a859d_item,32,102cc098e24744839bfc1c996b5d97e1
1050c23f31143ca5acc5b3e3745e81e0,Item,4.5,5.5,3.0,3.0,5.0,0,1050c23f31143ca5acc5b3e3745e81e0_item,6,102cc098e24744839bfc1c996b5d97e1
1050c23f31143ca5acc5b3e3745e81e0,Life,9.5,9.5,9.0,10.0,9.5,3,1050c23f31143ca5acc5b3e3745e81e0_life,16,ac89a1096e304f699a192065a68f6a42
1050c23f31143ca5acc5b3e3745e81e0,Life on Mars,10.0,10.0,9.5,10.0,10.0,3,1050c23f31143ca5acc5b3e3745e81e0_life_on_mars,16,e4f5ecfda3584c4bb1f88b472c759290
8c0671db56b33717adecc3166ac46e43,Haechi,9.5,9.5,5.0,9.5,9.5,9,8c0671db56b33717adecc3166ac46e43_haechi,48,f0631b3c7d694a288c29c1043f1dcf07
95a8c7ca6b843b8ca7646d4be1d967df,Haechi,10.0,9.5,8.0,9.0,10.0,5,95a8c7ca6b843b8ca7646d4be1d967df_haechi,48,f0631b3c7d694a288c29c1043f1dcf07
453d033f3b403271aa9b4d1d35a7be80,Haechi,7.5,5.0,6.0,4.0,7.0,3,453d033f3b403271aa9b4d1d35a7be80_haechi,48,f0631b3c7d694a288c29c1043f1dcf07
89ef193961613d8da50f0e206d7406f2,Haechi,9.0,9.0,7.5,8.5,9.0,2,89ef193961613d8da50f0e206d7406f2_haechi,48,f0631b3c7d694a288c29c1043f1dcf07
67d3c20656c930f69a767253c1d95a8f,Haechi,10.0,10.0,10.0,10.0,10.0,1,67d3c20656c930f69a767253c1d95a8f_haechi,48,f0631b3c7d694a288c29c1043f1dcf07
bd752a5dfdfe3f8daf9b2c503442b3a5,Legal High,9.0,10.0,9.0,10.0,9.5,12,bd752a5dfdfe3f8daf9b2c503442b3a5_legal_high,16,e7e501082b6842dd944e6988c8ed22dd
5207711d2bfb3292862d1362e88dba64,Legal High,5.0,7.0,7.0,3.0,5.0,4,5207711d2bfb3292862d1362e88dba64_legal_high,9,e7e501082b6842dd944e6988c8ed22dd
6ba07654171c3d1ca665c89f0c875b62,Legal High,6.0,3.5,1.5,2.0,4.0,4,6ba07654171c3d1ca665c89f0c875b62_legal_high,1,e7e501082b6842dd944e6988c8ed22dd
d1731ef21a42300a941c15668328e750,Touch Your Heart,8.5,10.0,10.0,10.0,9.5,90,d1731ef21a42300a941c15668328e750_touch_your_heart,16,9cfc95bb5cc24d9da3d9f3d3c9eb1ce5
d1731ef21a42300a941c15668328e750,Mama Fairy and the Woodcutter,9.5,9.0,8.0,10.0,9.5,5,d1731ef21a42300a941c15668328e750_mama_fairy_and_the_woodcutter,16,05842d24f1db40c99a1cfe7f35a564ba
f8e3790a0b1438f1a327d8eefe303cea,Touch Your Heart,6.0,8.5,7.0,2.0,6.5,62,f8e3790a0b1438f1a327d8eefe303cea_touch_your_heart,16,9cfc95bb5cc24d9da3d9f3d3c9eb1ce5
37b556f9e15e3ab9af302df4b5b226c7,Touch Your Heart,10.0,10.0,10.0,10.0,10.0,12,37b556f9e15e3ab9af302df4b5b226c7_touch_your_heart,16,9cfc95bb5cc24d9da3d9f3d3c9eb1ce5
37b556f9e15e3ab9af302df4b5b226c7,Miss Independent Ji Eun,10.0,10.0,10.0,10.0,10.0,1,37b556f9e15e3ab9af302df4b5b226c7_miss_independent_ji_eun,8,67903f9725c5475a918093e4c94840c0
bdb65606c2473924839ee7314106f036,Touch Your Heart,6.0,9.0,4.0,4.0,6.5,9,bdb65606c2473924839ee7314106f036_touch_your_heart,16,9cfc95bb5cc24d9da3d9f3d3c9eb1ce5
b7203ecd64b330c2b043602c4867e2d8,Touch Your Heart,7.5,8.5,10.0,9.0,9.0,5,b7203ecd64b330c2b043602c4867e2d8_touch_your_heart,16,9cfc95bb5cc24d9da3d9f3d3c9eb1ce5
b48bcd6f2c103b90a51ed0f8c54ab7f9,It's Okay to Be Sensitive Season 2,9.0,9.0,9.0,7.0,8.5,9,b48bcd6f2c103b90a51ed0f8c54ab7f9_its_okay_to_be_sensitive_season_2,10,a9a47f9172954501b22049fe99bb30ec
b48bcd6f2c103b90a51ed0f8c54ab7f9,It's Okay to Be Sensitive,9.0,9.0,7.5,8.0,9.5,11,b48bcd6f2c103b90a51ed0f8c54ab7f9_its_okay_to_be_sensitive,12,c37fa2358b1041b1b5f3b04d5e3109ab
c38b9247d0523d5cb52c47202d6971fe,Tower of Babel,8.0,8.0,7.0,6.0,8.0,2,c38b9247d0523d5cb52c47202d6971fe_tower_of_babel,16,be629f835b094426b881669f52f33d0e
e10f7feb26cc351ca10e34f2df78b5c9,Romance Is a Bonus Book,9.5,10.0,9.5,8.5,9.5,115,e10f7feb26cc351ca10e34f2df78b5c9_romance_is_a_bonus_book,16,3fc031d7683c41bdaaff8b5d6c33bc17
5ab8f69efd05363eb54057eb45e22127,Romance Is a Bonus Book,9.5,10.0,9.0,9.5,9.5,29,5ab8f69efd05363eb54057eb45e22127_romance_is_a_bonus_book,16,3fc031d7683c41bdaaff8b5d6c33bc17
d2d1a28696e73231b775ebf4a84000a6,Romance Is a Bonus Book,7.0,8.5,6.0,5.0,6.0,26,d2d1a28696e73231b775ebf4a84000a6_romance_is_a_bonus_book,16,3fc031d7683c41bdaaff8b5d6c33bc17
1d1aa040e2a53c1bbf2cbe04dce61d97,Romance Is a Bonus Book,10.0,10.0,10.0,10.0,10.0,25,1d1aa040e2a53c1bbf2cbe04dce61d97_romance_is_a_bonus_book,16,3fc031d7683c41bdaaff8b5d6c33bc17
838903afa08e30428138fb21a7398024,Romance Is a Bonus Book,10.0,10.0,10.0,10.0,10.0,19,838903afa08e30428138fb21a7398024_romance_is_a_bonus_book,16,3fc031d7683c41bdaaff8b5d6c33bc17
af50c9cb28fc364c81bbcc8142f4e25e,Romance Is a Bonus Book,3.0,6.0,1.0,1.0,3.5,13,af50c9cb28fc364c81bbcc8142f4e25e_romance_is_a_bonus_book,16,3fc031d7683c41bdaaff8b5d6c33bc17
8598c5bf7a0b34af957b1da610a0fa8a,Kingdom,9.0,9.0,9.0,9.0,9.0,67,8598c5bf7a0b34af957b1da610a0fa8a_kingdom,12,9f8e50b4334c447ba388895b4722fb50
daadf026ce4235f98542418c1dd3f4fb,Kingdom,9.5,9.0,9.0,9.0,9.0,16,daadf026ce4235f98542418c1dd3f4fb_kingdom,6,9f8e50b4334c447ba388895b4722fb50
daadf026ce4235f98542418c1dd3f4fb,Misty,9.0,9.5,8.0,7.0,9.0,4,daadf026ce4235f98542418c1dd3f4fb_misty,16,0b853ae3ec764d24b365e55a0959cb85
daadf026ce4235f98542418c1dd3f4fb,My Secret Romance,7.0,8.5,7.5,6.5,8.5,27,daadf026ce4235f98542418c1dd3f4fb_my_secret_romance,14,bb606606c8004bfcb75c553bc2964ee2
daadf026ce4235f98542418c1dd3f4fb,Ms. Perfect,9.0,9.0,8.0,6.0,9.0,26,daadf026ce4235f98542418c1dd3f4fb_ms_perfect,20,455e518385db47879599854842235845
daadf026ce4235f98542418c1dd3f4fb,Vivid Romance,7.5,8.0,7.5,4.0,8.5,18,daadf026ce4235f98542418c1dd3f4fb_vivid_romance,21,86395f96c52848958879dfe1949b84f3
daadf026ce4235f98542418c1dd3f4fb,"Saimdang, Light’s Diary",9.0,10.0,10.0,6.0,9.0,33,daadf026ce4235f98542418c1dd3f4fb_saimdang_lights_diary,28,999e3e6a461a4c2582bdeb9bee53a28f
daadf026ce4235f98542418c1dd3f4fb,Defendant,9.0,10.0,7.0,7.5,9.5,63,daadf026ce4235f98542418c1dd3f4fb_defendant,18,026929b5d8764669813da22254fc7255
daadf026ce4235f98542418c1dd3f4fb,Missing 9,7.5,8.5,8.0,4.0,8.5,16,daadf026ce4235f98542418c1dd3f4fb_missing_9,16,d649c36e93684b69831eb31fd9184477
daadf026ce4235f98542418c1dd3f4fb,Introverted Boss,6.0,7.5,9.5,1.0,5.0,19,daadf026ce4235f98542418c1dd3f4fb_introverted_boss,16,4e2a188cc4944d96bcd66e50b73ab476
