actor_id,actor_name,drama_name,role,character_name,kdrama_id
0d348e61-d16d-4ff3-bd60-3cc817056adc,Im Chul Soo,The Ordinary Life of Ms. 'O'! Season 2,Support Role,Exboyfriend,511f78e7f67745fa9dbf2e455eff9fcf
0d348e61-d16d-4ff3-bd60-3cc817056adc,Im Chul Soo,The Ordinary Life of Ms. 'O'!,Support Role,Exboyfriend,a5b20d67285e44e193718d4345779fa4
dc78069c-c333-462f-b5a6-926f4a8ad935,Yoon Hong Bin,Miss Kim's Secret Life,Support Role,Younger brother,e12d27ae0ada481d9280387d6259cd85
f6ba49a4-27f8-4ac6-8807-f4ba280bfa61,Shin Dong Yup,Big Forest,Main Role,Shin Dong Yup,fffe0b8038e346ad9c7bd7c46cb82b6a
67b4af4f-3c05-40c4-900f-4d943c91da86,Kim Seo Yoon,Big Forest,Support Role,Jung Bo Bae,fffe0b8038e346ad9c7bd7c46cb82b6a
43af5168-3bf8-4aa2-858a-fd2b1d5c9a03,Choi Won Hong,Big Forest,Support Role,Kim Dan,fffe0b8038e346ad9c7bd7c46cb82b6a
1aa4d1d5-9dfb-42b7-a37a-dd14dcace61f,Shin Won Ho,Dokgo Rewind,Support Role,Kim Jae Wook,d9c9e122b7c243d2b433875eb9ace8f8
526d63e5-a984-4f8a-94ab-f5ff273e6799,Kim Hee Jin,Dokgo Rewind,Support Role,Jo Kang Hoon,d9c9e122b7c243d2b433875eb9ace8f8
e4b66b26-3769-4f20-af06-87481b052959,Lee Soo Ji,Devilish Joy,Support Role,Go Nan Joo Ki Beums friend,b792c56d82214ccebbd626e0fc3e7c4c
18d82bbf-829e-4fba-9ba1-8adf679a2d0c,Ahn Sun Young,Madam Cha Dal Rae's Love,Main Role,Oh Dal Sook,beed2e716c4b492daa494ae2ebff7901
ccd6775d-93bf-466b-b1c5-94cda87fd475,Go Eun Mi,Madam Cha Dal Rae's Love,Main Role,Nam Mi Rae,beed2e716c4b492daa494ae2ebff7901
ccd6775d-93bf-466b-b1c5-94cda87fd475,Go Eun Mi,Exactly What’s Going On?,Main Role,Yoo An Na,4d978085c21d46ef922ec0bdbf7ef992
19a17b32-dca5-427e-81e2-c5dc846ca30f,Jung Wook,Madam Cha Dal Rae's Love,Support Role,Kang Joon Ho,beed2e716c4b492daa494ae2ebff7901
5dcc6786-d110-4633-9a0e-408e05ece62a,Kim Yun Jeong,MU:D Vol. 1,Support Role,Team leader,480cef0e2c954801874b0b8b8288224a
03022211-c362-4542-896e-af661d2945bf,Yoon Jong Won,MU:D Vol. 1,Guest Role,Agent,480cef0e2c954801874b0b8b8288224a
a2a40164-083f-4375-a114-4dd05eb3bbcd,Song Chang Eui,Hide and Seek,Main Role,Cha Eun Hyuk,fb4b9ec57b3d406f9e9669b276eb0992
a2a40164-083f-4375-a114-4dd05eb3bbcd,Song Chang Eui,The Secret of My Love,Main Role,Kang Jae Wook Han Ji Sub,23120599edcd4fac9222b414917c499c
a2a40164-083f-4375-a114-4dd05eb3bbcd,Song Chang Eui,Make a Woman Cry,Main Role,Kang Jin Woo,3515f6f3490e410ca0d57308ef9b7844
13431778-92b9-436f-8e03-e4ca4dd13af8,Ahn Seo Hyun,Sweet Revenge Season 2,Main Role,Oh Ji Na,fe2a813c864b4b38a227391cdbb472bd
bee626df-8a87-4a9e-ad37-5531d7f5a795,Samuel,Sweet Revenge Season 2,Main Role,Seo Robin,fe2a813c864b4b38a227391cdbb472bd
460948db-7b24-4dda-b8eb-9c5169ebdaeb,Song Soo Hyun,Sweet Revenge Season 2,Support Role,Bae Shin Ae Ji Nas best friend,fe2a813c864b4b38a227391cdbb472bd
d57216f4-5863-451b-8997-b5bdc7eeecd7,Ji Gun Woo,Sweet Revenge Season 2,Support Role,Ho Go Joon Doctor,fe2a813c864b4b38a227391cdbb472bd
d57216f4-5863-451b-8997-b5bdc7eeecd7,Ji Gun Woo,Sweet Revenge,Support Role,Ho Go Joon,2926e56ff3864c0b8709408683882733
d57216f4-5863-451b-8997-b5bdc7eeecd7,Ji Gun Woo,Idol Fever,Main Role,Gun Woo,15d8050d3dd449c6a9438cf35de88fa4
a145c106-5444-45a5-b4f3-680a15571700,Lee Gi Kwang,Lovely Horribly,Main Role,Lee Sung Joong,7808fb186dbd4c11963c3a5cce82a46d
a145c106-5444-45a5-b4f3-680a15571700,Lee Gi Kwang,Circle,Main Role,Lee Ho Soo,ac61c5bd48a04850a60d7f41ea4fdee2
a145c106-5444-45a5-b4f3-680a15571700,Lee Gi Kwang,Momin's Room,Main Role,Won,08404b49650d4bc695409396d4f0bf67
a145c106-5444-45a5-b4f3-680a15571700,Lee Gi Kwang,Mrs. Cop,Support Role,Lee Se Won,ff8a2989ded14996a8f4c40e545a59f0
e6b14ecf-4309-4ab8-a0a8-dfb687e2ba60,Kim Ha Rim,Travel Through Romance Season 2,Main Role,Yu Sae Bom,6a869d35b6dd4bcdb55e1b5c4d1a5865
75d8c622-0671-4974-8716-550153a0ee4d,Kim Young Guk,Travel Through Romance Season 2,Main Role,Kang Han,6a869d35b6dd4bcdb55e1b5c4d1a5865
e674b16b-27dc-4c49-80de-4ba66d1ab1b3,Jang Ji Geon,Doo Teob's Pretty Easy School Life,Main Role,Doo Teob,ddcb0fd4f55c4d5299ffc54fb0252ea1
1bdc09d1-552c-4a06-8950-e435f36b482c,Joo Yeon Woo,Doo Teob's Pretty Easy School Life,Support Role,Homeroom teacher,ddcb0fd4f55c4d5299ffc54fb0252ea1
d4b8d4c9-7edb-4f56-a23d-5924d0820db2,Joo Byung Ha,No Time for Love,Main Role,Lee Se Om,aa80457a7d9746f2877534cf928bdd02
47ef5c8e-61f1-41a1-97fc-e344259271d4,Song Yi Jae,No Time for Love,Support Role,Ri Won,aa80457a7d9746f2877534cf928bdd02
88f32e7f-b843-40fc-8957-e85b872bad85,Lee Dong Gil,"Remember, Hari",Main Role,Park Joo Min,8228552981c649a29e0d75df2a15ff04
88f32e7f-b843-40fc-8957-e85b872bad85,Lee Dong Gil,Devil Inspector,Support Role,Eun Woo,814c2a795c79402283f2a7330de8e560
c5d5bd5f-4566-45f1-b9b0-daa249b827bf,Lee Gyu Hyun,Taste of Cat,Support Role,Dong Ho,77490c8a9f8b4dbc8ec0e87449bae2ed
345b16d8-3f3e-415a-bb63-d17d0d79f4c4,Yunmin,Love After School Season 2,Main Role,Moon Jeong Eun,9d03f4790b584193b44ef7cf2a997358
905c6db6-7cad-49e6-9c35-aeca06015f49,Ji Han Sol,Love After School Season 2,Guest Role,Himself,9d03f4790b584193b44ef7cf2a997358
1824439e-7733-4ddb-be7e-9fb927fddf06,Hong Bin,Witch's Love,Main Role,Hwang Jae Wook,706438df8f984f318c20d632114b321d
1824439e-7733-4ddb-be7e-9fb927fddf06,Hong Bin,Wednesday 3:30 PM,Main Role,Yun Jae Won,4ffeb5b8a6ab4b578ad92b28c55d7f2d
1824439e-7733-4ddb-be7e-9fb927fddf06,Hong Bin,What's Up With These Kids!?,Main Role,Jin Shi Hwan,8d5082483d154ad3846e1484ab20fbcc
1824439e-7733-4ddb-be7e-9fb927fddf06,Hong Bin,Moorim School,Main Role,Wang Chi Ang,4e484c942e3f4e54849e56fcf8d80c4a
393a7eac-af72-425e-bc25-0c5eb86adf5d,Go Soo Hee,Witch's Love,Main Role,Jo Aeng Doo Cho Hongs aunt,706438df8f984f318c20d632114b321d
393a7eac-af72-425e-bc25-0c5eb86adf5d,Go Soo Hee,My Little Baby,Support Role,Kang Yoon Sook,74533c5fde1a4c5eab2d1be61c9f0a9b
d5a8d517-9074-413f-b61d-78152465c660,Choi Jae Sub,Witch's Love,Support Role,Kim Dong Soo Sung Taes secretary,706438df8f984f318c20d632114b321d
d5a8d517-9074-413f-b61d-78152465c660,Choi Jae Sub,Time of Miracle: Loss Time,Support Role,Assistant referee 1,b6e803ce495e4b3abcd8a673bc839f49
aef4c414-83b1-492c-8bf0-403a2c7ec335,Heo Ji Won,Your Honor,Support Role,Jin Wook Tae,5a29aa10275045a0abf0046dc840e98b
aef4c414-83b1-492c-8bf0-403a2c7ec335,Heo Ji Won,Tong: Memories,Main Role,Kwon Du Hyeon,6579df6d65fd47438ad968f14753e6ae
0b35f3c7-3ab3-4f6e-baff-68d6cfaab902,Choi Jong Hwan,Time,Support Role,CEO Cheon So Hoos Father,79adb8ed7bb84fb88f29715908c8aaa9
0b35f3c7-3ab3-4f6e-baff-68d6cfaab902,Choi Jong Hwan,Life Tracker Lee Jae Goo,Support Role,Park Woo Seok,f7a00b816622416883efb4ae009d3e84
9547b1c7-ad6f-4fff-8ca5-b3f280c3536c,Go Yoon,Love in Time,Main Role,Noh Jinu,957be9f7508344b38e50a3324ada5057
9547b1c7-ad6f-4fff-8ca5-b3f280c3536c,Go Yoon,Love in Memory,Main Role,Noh Jin Woo,b7a13a57f74f43368f439cd31d00de67
9547b1c7-ad6f-4fff-8ca5-b3f280c3536c,Go Yoon,Criminal Minds,Main Role,Lee Han,d91b3cc0cb864e97b4bba60b2dcfa6b0
9547b1c7-ad6f-4fff-8ca5-b3f280c3536c,Go Yoon,Love on a Rooftop,Support Role,Jeong Yun Ho,5eda227cf639445cbbe1ed6531e28d2d
00b70617-86fb-447b-8586-14a673db6dc0,Son Seung Guk,Love in Time,Support Role,Wu Min Yeong,957be9f7508344b38e50a3324ada5057
00b70617-86fb-447b-8586-14a673db6dc0,Son Seung Guk,Love in Memory,Support Role,Wu Min Yeong,b7a13a57f74f43368f439cd31d00de67
5d5857ee-a82e-4be7-aec4-1c8927c60e43,Hwang So Hee,Love in Time,Support Role,Seo Hwi,957be9f7508344b38e50a3324ada5057
5d5857ee-a82e-4be7-aec4-1c8927c60e43,Hwang So Hee,Love in Memory,Support Role,Seo Hwi,b7a13a57f74f43368f439cd31d00de67
f1b81f32-c1c3-4fe2-9695-5a7ffd55fddf,Lee Young Ah,Love to the End,Main Role,Han Ka Young,bd57fc4fa6944b9caa6cd5ae05298135
2b2be072-6b2a-4c60-afc0-1b84d37512ad,Park Kwang Hyun,Love to the End,Support Role,Han Doo Young,bd57fc4fa6944b9caa6cd5ae05298135
4daa1055-b9a9-4246-b014-20ef03246395,Jung So Young,Love to the End,Support Role,Yoon Jung Bin,bd57fc4fa6944b9caa6cd5ae05298135
63d954dc-3a33-4794-8b9f-1c56d3752b2b,Sun Woo Sun,Risky Romance,Support Role,Jang Ji Yun,a591c34c174b4eecba82af8454d3708c
0585935f-1c54-4a50-a228-5665bbd7833b,Jang Se Hyun,Risky Romance,Support Role,Jung Hyun Woo,a591c34c174b4eecba82af8454d3708c
0e87c04a-fa52-4cf2-a28d-3a4681d5080b,Wang Ji Won,Thirty But Seventeen,Support Role,Kim Tae Rin Violinist music director,8133f5ca6267411f93d8bbdd2ae86c24
0e87c04a-fa52-4cf2-a28d-3a4681d5080b,Wang Ji Won,Immortal Goddess,Main Role,Yoo Ri,b7427ce957d44efa8cbfde9d94f458ef
0e87c04a-fa52-4cf2-a28d-3a4681d5080b,Wang Ji Won,Divorce Lawyer in Love,Main Role,Jo Soo Ah,f2798bb99f5a40c2a3cbafd76b4757fe
b1c823ec-aeb5-4ac0-b6aa-c7ec0deff79a,Jeon Min Ju,Oh My Captain,Support Role,Private Choi Seo Hyun,93cf45e7c06f4f4ab025b50d1efe324d
827b626c-0bc8-4f51-a350-ee8f22596331,Yoon Jung Hoon,Oh My Captain,Guest Role,Delivery man,93cf45e7c06f4f4ab025b50d1efe324d
7e789a84-7cd5-4ff9-835a-806e284d4878,Ken,Tofu Personified,Main Role,Kim Joo Heon,ffae168adec4484a9de47d75a335429d
b5d53317-7f90-4f1b-a5af-d1d45a177cf1,Song Hae Na,Tofu Personified,Support Role,Jenny,ffae168adec4484a9de47d75a335429d
b5d53317-7f90-4f1b-a5af-d1d45a177cf1,Song Hae Na,Alchemist,Support Role,No Kyung Ha,ba4b2244751342a9a273f075cbfdfcef
874dc745-73c5-431e-a55d-b33b52f373be,Shin Soo Hang,Let's Eat Season 3,Support Role,New employee,018b6f36c4eb40ff880a3856aa1a75ea
c338565d-72ea-4e05-b553-506c66df90e5,Nam Sang Mi,Let Me Introduce Her,Main Role,Ji Eun Han,b3ee8134c2864c70b5a010d3020f4392
c338565d-72ea-4e05-b553-506c66df90e5,Nam Sang Mi,Good Manager,Main Role,Yoon Ha Kyung,f844285673a74ab7a4b33dd7a1f66652
b4f6a71c-1a9b-47a1-86c2-d772e9cc11ac,Jo Hyun Jae,Let Me Introduce Her,Main Role,Kang Chan Ki,b3ee8134c2864c70b5a010d3020f4392
b4f6a71c-1a9b-47a1-86c2-d772e9cc11ac,Jo Hyun Jae,Yong Pal,Main Role,Han Do Joon,b0545c9aee1b4975b39c49b7a8a5c2a9
541967b3-e239-4312-ad1c-31c02ecc1dd2,Go Myung Hwan,Naughty Boy,Support Role,Go Eric,e6828825f446447288056a8431c282f3
783ea585-b060-481d-b733-46a77afa203c,Navi,Naughty Boy,Support Role,Do Na Ra,e6828825f446447288056a8431c282f3
781fe1f4-bb78-496b-a870-c8bf91ffa78e,Byun Yo Han,Mr. Sunshine,Main Role,Kim Hui Seong,cd0ad14948cc4a57ae834b50edbdd23e
781fe1f4-bb78-496b-a870-c8bf91ffa78e,Byun Yo Han,Six Flying Dragons,Main Role,Ddang Sae Lee Bang Ji,61790e3827334688b5d7d853231a9348
781fe1f4-bb78-496b-a870-c8bf91ffa78e,Byun Yo Han,Ex-Girlfriend Club,Main Role,Bang Myeong Soo,f942f80052cf46de912000f181ba5ddf
4dc18ac0-3e92-417b-885b-628db068ac61,Jeon Soo Jin,Your House Helper,Main Role,Kang Hye Joo,2f67a2faf18b48d2b49700634543baca
4dc18ac0-3e92-417b-885b-628db068ac61,Jeon Soo Jin,Queen of Mystery,Support Role,Kim Ho Soon Seol Oks sisterinlaw,c9d94b1755104521b46831e301127f1b
e9d1ed43-09c2-4bd0-8062-a2467756e50b,Seo Hae Won,Secrets and Lies,Main Role,Han Woo Jung,7bcc252ce0dd4850a9faafe2c906100e
74f8c689-a5ec-4fcf-9d6c-fec602770ba9,Bu Bae,Secrets and Lies,Main Role,Yoon Do Bin,7bcc252ce0dd4850a9faafe2c906100e
0b80950e-941d-4cbd-a144-77fbabb1e733,Kim Soo In,Because It's My First Time,Main Role,Kim Soo In,d1c4a7c6b19445859b639a7621366c81
0b80950e-941d-4cbd-a144-77fbabb1e733,Kim Soo In,Secret Crushes: Special Edition,Support Role,Kim Soo In,283b852fd315461a9ba686549276fdd7
0b80950e-941d-4cbd-a144-77fbabb1e733,Kim Soo In,Secret Crushes Season 2,Main Role,Kim Soo In,403ec33bbb2f4e52a8765df73d2cf4a4
31918187-c301-4e46-b17f-5c72c9cb9cff,Son Seung Taek,Afternoon in a Small City,Guest Role,Human Resources team leader,17da776f29954242962d53a43502a08a
604e7bb1-4ee7-45a0-8cc6-927acc50ab83,Kim Byung Ok,What's Wrong with Secretary Kim,Support Role,Chairman Lee Yeong Joons father,8b077b78582d4cbb978847dfcb394e13
604e7bb1-4ee7-45a0-8cc6-927acc50ab83,Kim Byung Ok,Man Who Dies to Live,Support Role,Mr Han Detective Agency Manager,ff1d52f9f5954d698f0259a4467f56da
604e7bb1-4ee7-45a0-8cc6-927acc50ab83,Kim Byung Ok,The Sound of Your Heart,Main Role,Jo Chul Wang,504271bc35744ee899e28560fc441987
1c8dfcfe-ab24-4461-a0ca-f7a5b9d08eff,Choi Woo Jung,SURF 101: Intro to Romance,Main Role,Ha Ra,70905dc90cbd468494365a913ee8068b
1c8dfcfe-ab24-4461-a0ca-f7a5b9d08eff,Choi Woo Jung,Love Intern Choi Woo Sung,Main Role,Eun A,d493348fb71b4b68b4d98d722503a02a
a6e9021d-bfd1-4201-b1dd-f2c3055a906d,Park Hwan Hee,Are You Human Too?,Main Role,Seo Ye Na,bd19ec6116bf4bc48380df650e9aa003
a6e9021d-bfd1-4201-b1dd-f2c3055a906d,Park Hwan Hee,The King in Love,Support Role,Wang Dan,2114cc54fea44528a9b0ec372f75ee32
d075461e-2cbc-4c8b-b3c2-ae5fdc8a030a,Yoo Oh Sung,Are You Human Too?,Main Role,Seo Jong Gil,bd19ec6116bf4bc48380df650e9aa003
d075461e-2cbc-4c8b-b3c2-ae5fdc8a030a,Yoo Oh Sung,Uncontrollably Fond,Support Role,Choi Hyun Joon,9f1d85d120b8437583890b40e280ab28
d075461e-2cbc-4c8b-b3c2-ae5fdc8a030a,Yoo Oh Sung,The Merchant: Gaekju 2015,Main Role,Gil So Gae,ca288f157128477d848802d1ef9edcb5
d075461e-2cbc-4c8b-b3c2-ae5fdc8a030a,Yoo Oh Sung,Spy,Main Role,Hwang Gi Chul,14fb3da5d009489dbb45d9346cd22d81
29d62e98-6f9a-4128-b02d-dca9ec3b4d74,Moon Jin Seung,My Woofy Poofy Love,Support Role,Dang Kong,401c5dd6e4fc46ce9b891f0d0dd5ac10
ab275631-9619-4eec-ab32-feb63e3e52f3,Choi Ji Woong,My Woofy Poofy Love,Support Role,Joon Gi,401c5dd6e4fc46ce9b891f0d0dd5ac10
bf18abcd-e7bf-4b7c-bf5e-68177f654fe6,Lee In Hye,"I'm a Mother, Too",Main Role,Yoon Ji Young,f09083d0087345d09d9137d284b0aec4
25047531-0284-4c6c-8896-cff374cede0e,Alex,"I'm a Mother, Too",Main Role,Shin Sang Hyuk,f09083d0087345d09d9137d284b0aec4
fc2a69c4-a59b-424c-80ba-f609aea1b24b,Park Joon Hyuk,"I'm a Mother, Too",Main Role,Shin Hyun Joon,f09083d0087345d09d9137d284b0aec4
fc2a69c4-a59b-424c-80ba-f609aea1b24b,Park Joon Hyuk,Unknown Woman,Support Role,Oliver Jang,cbb092dbb82b41a7995b46bb66417c59
4500bcf8-6184-4b17-8453-dc737a75ce78,Jung Hye Young,Goodbye to Goodbye,Support Role,Kim Se Young Yoo Yeons mother,18a3c5fde53b41cd891fc113fd8f0339
e8aa5338-97d9-422a-9798-4dcc078151bf,Lee Seung Joo,Sketch,Support Role,Yoo Shi Joon,c2043b177fe34cceaf965f58e9795f57
f9d983a5-57d4-4802-aaac-e7826d781a50,Kim Han Na,"Not Alright, But It's Alright",Main Role,Lee Da Hee,58a69485feb74f68810ee7352a3ae6b7
f9d983a5-57d4-4802-aaac-e7826d781a50,Kim Han Na,"Not Alright, But It's Alright: Pilot",Support Role,Lee Da Hee,69a27c535df548209ff8b6117ba2425a
64dc3be4-4903-44cb-b8da-94ee9319743d,Jeong Ui Seong,"Not Alright, But It's Alright",Main Role,Jeong Ui Seong,58a69485feb74f68810ee7352a3ae6b7
aa80cfda-46c7-4b71-b549-e5f805359703,Park Eun Seok,Partners for Justice,Support Role,Kang Hyun,df82cba2cf0145f78f627be847dc0307
aa80cfda-46c7-4b71-b549-e5f805359703,Park Eun Seok,The Village: Achiara's Secret,Support Role,Nam Gun Woo,aad473f05ef74fee9b0eb085b8a68639
aa80cfda-46c7-4b71-b549-e5f805359703,Park Eun Seok,"Noble, My Love",Support Role,Woo Sang Hyeon,e2328f79d0e1432f8d5b22515801d9c1
aa80cfda-46c7-4b71-b549-e5f805359703,Park Eun Seok,Webtoon Hero - Tundra Show,Main Role,Joo Do Jin,3b19200a5bd7484caf8d4fee13dac2b9
faa6a04f-efcf-4785-b9b0-a37e34edcacd,Yeom Ji Yoon,Secret Mother,Support Role,Han Joo Hee,d3d19a72c775400eb97b3cf40f089b3b
32d24c7e-cace-4cc9-8d51-62e1d64fdd32,Lee Ro Woon,Lawless Lawyer,Support Role,Bong Sang Pil Young,904d03fcc0ac4b09a6cfeca04ba398a5
72be9727-99cd-450b-93a8-8808fea0aa24,Ha Yeon Soo,Rich Man,Main Role,Kim Bo Ra,20e37a8eb9264089a9a2e70741b45269
72be9727-99cd-450b-93a8-8808fea0aa24,Ha Yeon Soo,Oh! Dear Half-Basement Goddesses,Main Role,IrisHee Soo,bdca7ea52dbc4dd3ac21f6f8f75cd11b
068dfe68-e39e-41bd-85a0-eab090f9630b,Jin Joo Hyung,Sunny Again Tomorrow,Main Role,Lee Han Kyul,9dc06ec0481e4b2a8e859e0772b9ed53
068dfe68-e39e-41bd-85a0-eab090f9630b,Jin Joo Hyung,Yoo Mi's Room,Support Role,Heo Yeon Nam,3119a3446c184c0d9acbee8d4784938e
83a7bc1f-a0e6-4be8-84f1-4fe774700e5e,Yoon Bok In,Sunny Again Tomorrow,Support Role,Im Eun Ae Ha Nees mother,9dc06ec0481e4b2a8e859e0772b9ed53
83a7bc1f-a0e6-4be8-84f1-4fe774700e5e,Yoon Bok In,Lovers in Bloom,Support Role,Lee Sun Ok,cf7f777aa14249d794a76f34c2c13157
83a7bc1f-a0e6-4be8-84f1-4fe774700e5e,Yoon Bok In,The Promise,Support Role,Yang Mal Sook,9a1f9c7960b24609893b0146adc98446
83a7bc1f-a0e6-4be8-84f1-4fe774700e5e,Yoon Bok In,Heard It Through the Grapevine,Support Role,Kim Jin Ae Seo Boms mother,517c97b7adb247c0ae6569139aaf71a5
f1003fb2-cbdb-4b33-8e54-4f4952f5d57d,Yoo Hyun Joo,Sunny Again Tomorrow,Support Role,Kang Sa Rang Ha Nees sister,9dc06ec0481e4b2a8e859e0772b9ed53
13370e6d-d4c1-4e85-b058-868b8001865f,Lee Ga Hee,Short Paper,Main Role,Ga Hee,4b37a39b14114a3dab06544342041541
15ebb065-fcc1-4a43-808f-e4071ec0855d,Han Sung Hee,Short Paper,Support Role,Jeong Hwan,4b37a39b14114a3dab06544342041541
c2577466-1462-4369-8d43-e929e91287d7,Lee Do Gyeom,My Ex Diary,Main Role,Kang Min,1c955646e24d47d9a6f8913e6a502c24
823001f5-50fa-4eb9-8ba6-9453fc7f5fc9,Han Ga In,Mistress,Main Role,Jang Se Yun,e089fb738e5a469f8c38d69de5f43d37
b118ec61-b1db-4588-917b-46892ea46525,Gu Jae Yi,Mistress,Main Role,Do Hwa Young,e089fb738e5a469f8c38d69de5f43d37
b118ec61-b1db-4588-917b-46892ea46525,Gu Jae Yi,Last,Support Role,Yoon Jung Min,81a910b6a3c2446dbbba97d18e29a5a1
b118ec61-b1db-4588-917b-46892ea46525,Gu Jae Yi,I Order You,Support Role,Ah Da Hwa,8d7d9cc581da4eb68005b863ead91b0c
f1cf4d62-35f7-4e2c-9cc4-3ad716f65e28,Lim Ji An,Sweaty House,Main Role,Han So Yoon,abbaf76466d44e678fd71036dc5230ca
54e01212-61ce-402d-980a-080d318520e7,Park Eun Byul,Crushes Reverse,Main Role,Yu So Ra,97a3f7294eea41d0b633c61e4376fa86
ba5e084d-0201-4350-aa9e-8d062662cbf7,Yoon Sung Won,Soul Driver,Support Role,Working man Spirit,2c7a365618fe4c07b97139de34bdde65
5caf8e9b-8ea3-4c63-8d54-4c72dd425e8d,Jung Ji Hoon,Soul Driver,Support Role,Gyoo Ho Spirit,2c7a365618fe4c07b97139de34bdde65
5caf8e9b-8ea3-4c63-8d54-4c72dd425e8d,Jung Ji Hoon,Rickety Rackety Family,Main Role,Jeong Na Ro,ed0ff490e6774a9f824fc9bb4b251a49
c45046b0-fd5c-41d3-ae66-36e826957dd0,Lee Hwa Ryong,Something in the Rain,Support Role,Gong Cheol Goo Team Manager,9048410982c243948c5a00e13a2c5085
79b19ce9-288a-45f5-9466-d2bf7c11be52,Jo Hee Bong,Switch: Change the World,Support Role,Director Bong,05642dff5a964e79bff23c8290a4a0eb
79b19ce9-288a-45f5-9466-d2bf7c11be52,Jo Hee Bong,Tunnel,Support Role,Jeon Seong Shik,c15d09c2b41747bb838a52fa4e45184e
79b19ce9-288a-45f5-9466-d2bf7c11be52,Jo Hee Bong,Naked Fireman,Support Role,Kwon Jung Nam,f2263071240047ccadd5e0b45c3a8775
9039008c-3b94-44b6-b2c2-549fc54942d2,Lee Jung Gil,Switch: Change the World,Support Role,Choi Jung Pil,05642dff5a964e79bff23c8290a4a0eb
389fa825-9e85-462c-bc39-71d57039288c,Lee Yoo Joon,Fork You Boss Season 2,Support Role,Boss,a8f7567dfd244fdda4c613528a983f79
389fa825-9e85-462c-bc39-71d57039288c,Lee Yoo Joon,Signal,Support Role,Jeong Heon Gi Forensic investigator,a96ce738e91f45a3ae74c4bc62722c08
f8f6223e-2aa6-4830-8667-44a2e239ae88,Lee Da Hae,Fork You Boss Season 2,Support Role,Assistant Manager,a8f7567dfd244fdda4c613528a983f79
f8f6223e-2aa6-4830-8667-44a2e239ae88,Lee Da Hae,Nice Witch,Main Role,Cha Sun Hee Cha Do Hee,4632311b35f341fb8f1630756e9fd42e
f8f6223e-2aa6-4830-8667-44a2e239ae88,Lee Da Hae,Fork You Boss,Support Role,Assistant Manager,9cc6a378300a4ff990432e72d6374e75
65df0dc1-eab6-48c1-98e9-d6f17583da42,Kwak Na Yeon,Fork You Boss Season 2,Support Role,Nanny,a8f7567dfd244fdda4c613528a983f79
65df0dc1-eab6-48c1-98e9-d6f17583da42,Kwak Na Yeon,Girl’s War,Support Role,Taehee,d82d551482854344ba579096c59eb68d
65df0dc1-eab6-48c1-98e9-d6f17583da42,Kwak Na Yeon,Fortuneteller’s Secret Recipe,Support Role,Nun,b87fbfe97d4d493ca90ac3363f971be8
9a94f59a-e43e-4ce1-af2e-a88e6baf966b,Kim Jae Bum,A Poem a Day,Support Role,Park Shi Won Physical therapist,dafee6c135f04a3f83ecf3527805a19a
de45d6bf-30bf-48b4-8c4d-44a4c6a66248,Park In Hoo,Luv Pub,Main Role,Jung Shi Hwan,c336c6bcf162491693ff9c90ed80f26d
de45d6bf-30bf-48b4-8c4d-44a4c6a66248,Park In Hoo,Luv Pub: Pilot,Main Role,Jung Shi Wan,fce3d1979d5a427497f2d81fc045da11
de45d6bf-30bf-48b4-8c4d-44a4c6a66248,Park In Hoo,Secret Crushes: Special Edition,Main Role,Park In Hoo,283b852fd315461a9ba686549276fdd7
6b84a30e-707e-4bcb-927a-fb09529ce370,Lee Na Yoon,Let's Hold Hands Tightly and Watch The Sunset,Support Role,Kim Saet Byul Do Young Hyun Joos daughter,33765e48af2d4ac8b8f4c1611c6e9813
efcb7d6b-ccc4-41a5-878c-8cce07ab9dde,Kang Sung Wook,Marry Me Now,Support Role,Cha Kyung Soo,1d5e88a5b4794a6d99f9279ccfaec791
5d035086-4bc3-40d2-8a17-cf3ead4a86a7,Yoo Hee Do,Number Woman Gye Sook Ja,Support Role,Jeon Beom Jin,5a6e06080afb4f0aaae99e61cfcd47e2
f6f8da46-bbc5-4f19-b594-9be216c069f0,Seo Yun Hyuk,Number Woman Gye Sook Ja,Support Role,Lee Beom Jun,5a6e06080afb4f0aaae99e61cfcd47e2
c8bd951a-167f-4592-a67b-9e3b3d4e649e,Han Gyu Won,Number Woman Gye Sook Ja,Support Role,Jay,5a6e06080afb4f0aaae99e61cfcd47e2
1efd4b8c-dfbd-4859-9a0e-2ea0e38f7f75,Jin Hyuk,To You Who Begins to Love,Main Role,Han Myeong Joon,f467c951d51443f9bb731327d3c0b2eb
e2b8ee49-172a-4a3f-8037-9838f44f5308,Kim Yoo Han,To You Who Begins to Love,Main Role,Kang Jun,f467c951d51443f9bb731327d3c0b2eb
e2b8ee49-172a-4a3f-8037-9838f44f5308,Kim Yoo Han,A Day for Romance,Main Role,Joo Min Ho,ba0439b09c9f4e50a3522adac912e3df
fce8b808-b66e-4df1-bb10-2b92e90aa4dc,Im Seung Dae,To You Who Begins to Love,Support Role,Cafe Boss,f467c951d51443f9bb731327d3c0b2eb
ab621184-2c02-4045-ab48-36d3d34ecb13,Jeon Mi Seon,Tempted,Support Role,Seol Young Won Tae Hees mother,d57f462afb66416386520d0fc326df72
ab621184-2c02-4045-ab48-36d3d34ecb13,Jeon Mi Seon,Andante,Support Role,Oh Jung Won Shi Kyung Shi Youngs mother,9141ee9f792348b598ea72b23be71fb5
